Alpha-3 code,Cancer code,Population code (ISO/UN),Country,Label,Sex,Number,95% UI low,95% UI high,Number,ASR (World),Crude rate,Cumulative risk
IRQ,8,368,368,Iraq,0,116,-,-,116,0.38,0.38,0.02
IRL,8,372,372,Ireland,0,20,-,-,20,0.80,0.90,0.03
ISR,8,376,376,Israel,0,36,-,-,36,0.69,0.73,0.03
ITA,8,380,380,Italy,0,128,-,-,128,0.51,0.64,0.02
CIV,8,384,384,"Côte d'Ivoire",0,45,-,-,45,0.24,0.21,0.01
JAM,8,388,388,Jamaica,0,13,-,-,13,0.60,0.78,0.03
JPN,8,392,392,Japan,0,236,-,-,236,0.50,0.60,0.02
KAZ,8,398,398,Kazakhstan,0,32,-,-,32,0.25,0.29,0.01
JOR,8,400,400,Jordan,0,35,-,-,35,0.46,0.51,0.02
KEN,8,404,404,Kenya,0,102,-,-,102,0.26,0.24,0.01
PRK,8,408,408,"Korea, Democratic People Republic of",0,41,-,-,41,0.26,0.32,0.01
KOR,8,410,410,"Korea, Republic of",0,99,-,-,99,0.37,0.54,0.02
KWT,8,414,414,Kuwait,0,5,-,-,5,0.22,0.25,0.01
KGZ,8,417,417,Kyrgyzstan,0,10,-,-,10,0.22,0.23,0.01
LAO,8,418,418,"Lao People's Democratic Republic",0,28,-,-,28,0.50,0.56,0.02
LBN,8,422,422,Lebanon,0,14,-,-,14,0.30,0.37,0.01
LSO,8,426,426,Lesotho,0,2,-,-,2,0.12,0.14,0.01
LVA,8,428,428,Latvia,0,1,-,-,1,0.07,0.14,0.00
LBR,8,430,430,Liberia,0,6,-,-,6,0.17,0.15,0.01
LBY,8,434,434,Libya,0,21,-,-,21,0.42,0.51,0.02
LTU,8,440,440,Lithuania,0,4,-,-,4,0.24,0.40,0.01
LUX,8,442,442,Luxembourg,0,0,-,-,0,0.00,0.00,0.00
MDG,8,450,450,Madagascar,0,57,-,-,57,0.28,0.26,0.01
MWI,8,454,454,Malawi,0,25,-,-,25,0.19,0.16,0.01
MYS,8,458,458,Malaysia,0,132,-,-,132,0.55,0.70,0.02
MDV,8,462,462,Maldives,0,1,-,-,1,0.18,0.31,0.01
MLI,8,466,466,Mali,0,41,-,-,41,0.32,0.24,0.01
MLT,8,470,470,Malta,0,0,-,-,0,0.00,0.00,0.00
MTQ,8,474,474,"France, Martinique",0,0,-,-,0,0.00,0.00,0.00
MRT,8,478,478,Mauritania,0,6,-,-,6,0.18,0.17,0.01
MUS,8,480,480,Mauritius,0,2,-,-,2,0.24,0.34,0.01
MEX,8,484,484,Mexico,0,368,-,-,368,0.40,0.48,0.02
MNG,8,496,496,Mongolia,0,6,-,-,6,0.23,0.29,0.01
MDA,8,498,498,Republic of Moldova,0,2,-,-,2,0.07,0.12,0.00
MNE,8,499,499,Montenegro,0,0,-,-,0,0.00,0.00,0.00
MAR,8,504,504,Morocco,0,105,-,-,105,0.41,0.48,0.02
MOZ,8,508,508,Mozambique,0,47,-,-,47,0.20,0.18,0.01
OMN,8,512,512,Oman,0,27,-,-,27,0.41,0.81,0.02
NAM,8,516,516,Namibia,0,4,-,-,4,0.21,0.21,0.01
NPL,8,524,524,Nepal,0,50,-,-,50,0.22,0.25,0.01
NLD,8,528,528,The Netherlands,0,77,-,-,77,0.93,1.1,0.04
NCL,8,540,540,New Caledonia,0,0,-,-,0,0.00,0.00,0.00
VUT,8,548,548,Vanuatu,0,0,-,-,0,0.00,0.00,0.00
NZL,8,554,554,New Zealand,0,38,-,-,38,1.4,1.7,0.06
NIC,8,558,558,Nicaragua,0,18,-,-,18,0.38,0.42,0.02
NER,8,562,562,Niger,0,50,-,-,50,0.30,0.24,0.01
NGA,8,566,566,Nigeria,0,172,-,-,172,0.12,0.10,0.01
NOR,8,578,578,Norway,0,42,-,-,42,1.3,1.8,0.06
PAK,8,586,586,Pakistan,0,659,-,-,659,0.40,0.41,0.02
PAN,8,591,591,Panama,0,10,-,-,10,0.36,0.39,0.01
PNG,8,598,598,Papua New Guinea,0,4,-,-,4,0.06,0.06,0.00
PRY,8,600,600,Paraguay,0,20,-,-,20,0.39,0.43,0.02
PER,8,604,604,Peru,0,53,-,-,53,0.26,0.28,0.01
PHL,8,608,608,Philippines,0,381,-,-,381,0.48,0.53,0.02
POL,8,616,616,Poland,0,63,-,-,63,0.33,0.44,0.01
PRT,8,620,620,Portugal,0,30,-,-,30,0.66,0.88,0.03
GNB,8,624,624,Guinea-Bissau,0,2,-,-,2,0.14,0.13,0.01
TLS,8,626,626,Timor-Leste,0,3,-,-,3,0.32,0.30,0.01
PRI,8,630,630,Puerto Rico,0,7,-,-,7,0.47,0.66,0.02
QAT,8,634,634,Qatar,0,6,-,-,6,0.15,0.35,0.01
REU,8,638,638,"France, La Réunion",0,0,-,-,0,0.00,0.00,0.00
ROU,8,642,642,Romania,0,36,-,-,36,0.38,0.50,0.02
RUS,8,643,643,Russian Federation,0,164,-,-,164,0.27,0.27,0.01
RWA,8,646,646,Rwanda,0,21,-,-,21,0.22,0.21,0.01
LCA,8,662,662,Saint Lucia,0,0,-,-,0,0.00,0.00,0.00
STP,8,678,678,Sao Tome and Principe,0,0,-,-,0,0.00,0.00,0.00
SAU,8,682,682,Saudi Arabia,0,82,-,-,82,0.31,0.42,0.01
SEN,8,686,686,Senegal,0,24,-,-,24,0.21,0.18,0.01
SRB,8,688,688,Serbia,0,15,-,-,15,0.32,0.43,0.01
SLE,8,694,694,Sierra Leone,0,1,-,-,1,0.02,0.02,0.00
SGP,8,702,702,Singapore,0,9,-,-,9,0.39,0.40,0.01
SVK,8,703,703,Slovakia,0,6,-,-,6,0.26,0.28,0.01
VNM,8,704,704,Viet Nam,0,224,-,-,224,0.34,0.43,0.01
SVN,8,705,705,Slovenia,0,4,-,-,4,0.43,0.55,0.02
SOM,8,706,706,Somalia,0,33,-,-,33,0.31,0.24,0.01
ZAF,8,710,710,South Africa,0,133,-,-,133,0.29,0.35,0.01
ZWE,8,716,716,Zimbabwe,0,28,-,-,28,0.28,0.24,0.01
ESP,8,724,724,Spain,0,61,-,-,61,0.34,0.38,0.01
SSD,8,728,728,South Sudan,0,18,-,-,18,0.22,0.20,0.01
SDN,8,729,729,Sudan,0,163,-,-,163,0.50,0.48,0.02
SUR,8,740,740,Suriname,0,1,-,-,1,0.22,0.29,0.01
SWZ,8,748,748,Eswatini,0,2,-,-,2,0.24,0.23,0.01
SWE,8,752,752,Sweden,0,34,-,-,34,0.59,0.79,0.03
CHE,8,756,756,Switzerland,0,44,-,-,44,1.0,1.3,0.04
SYR,8,760,760,Syrian Arab Republic,0,50,-,-,50,0.39,0.40,0.02
TJK,8,762,762,Tajikistan,0,20,-,-,20,0.29,0.29,0.01
THA,8,764,764,Thailand,0,160,-,-,160,0.42,0.54,0.02
TGO,8,768,768,Togo,0,19,-,-,19,0.32,0.29,0.01
TTO,8,780,780,Trinidad and Tobago,0,1,-,-,1,0.09,0.15,0.00
ARE,8,784,784,United Arab Emirates,0,12,-,-,12,0.12,0.21,0.00
TUN,8,788,788,Tunisia,0,24,-,-,24,0.30,0.38,0.01
TUR,8,792,792,Türkiye,0,304,-,-,304,0.58,0.66,0.02
TKM,8,795,795,Turkmenistan,0,4,-,-,4,0.09,0.10,0.00
UGA,8,800,800,Uganda,0,70,-,-,70,0.21,0.18,0.01
UKR,8,804,804,Ukraine,0,38,-,-,38,0.18,0.23,0.01
MKD,8,807,807,North Macedonia,0,3,-,-,3,0.21,0.34,0.01
EGY,8,818,818,Egypt,0,401,-,-,401,0.56,0.58,0.02
GBR,8,826,826,United Kingdom,0,230,-,-,230,0.64,0.80,0.03
TZA,8,834,834,"Tanzania, United Republic of",0,132,-,-,132,0.31,0.27,0.01
USA,8,840,840,United States of America,0,2249,-,-,2249,1.1,1.5,0.05
BFA,8,854,854,Burkina Faso,0,53,-,-,53,0.37,0.31,0.01
URY,8,858,858,Uruguay,0,12,-,-,12,0.63,0.71,0.02
UZB,8,860,860,Uzbekistan,0,38,-,-,38,0.14,0.18,0.01
VEN,8,862,862,Venezuela,0,71,-,-,71,0.40,0.42,0.02
WSM,8,882,882,Samoa,0,0,-,-,0,0.00,0.00,0.00
YEM,8,887,887,Yemen,0,94,-,-,94,0.40,0.40,0.02
ZMB,8,894,894,Zambia,0,21,-,-,21,0.16,0.14,0.01
,,,,Total,,18917,,,18917,0.37,0.43,0.02
