"ISOcode","AgeStart","AgeEnd","Ri","Di","Ni","Mi"
208,60,64,218,32,343122,2959
208,65,69,282,48,320050.5,4396
208,70,74,336,72,326583,6496
208,75,79,348,94,232253,7645
208,80,84,212,75,145288,8636
208,85,999,160,78,123558,18893
214,0,4,0,0,1027745,7244
214,5,9,0,0,1027228.5,186
214,10,14,0,0,980730,156
214,15,19,1,0,981719,800
214,20,24,1,0,956841.5,1437
214,25,29,2,0,920673.5,1533
214,30,34,4,1,828529.5,1626
214,35,39,8,3,755216.5,1792
214,40,44,13,4,677311,2084
214,45,49,16,5,598451.5,2660
214,50,54,16,5,538538.5,3541
214,55,59,31,10,475306.5,4368
214,60,64,23,7,377952,5002
214,65,69,44,16,269989,5561
214,70,74,21,9,183272.5,5849
214,75,79,15,9,124201,5972
214,80,84,11,8,88677.5,6403
214,85,999,10,7,69499.5,9218
218,0,4,0,0,1500420.5,4041
218,5,9,0,0,1595597.5,533
218,10,14,1,0,1574156,573
218,15,19,2,0,1565221.5,1380
218,20,24,3,2,1562583.5,2120
218,25,29,7,3,1496129.5,2294
218,30,34,6,4,1389612,2314
218,35,39,14,7,1236577.5,2348
218,40,44,24,9,1077542,2510
218,45,49,41,11,947811.5,2880
218,50,54,59,20,830946.5,3551
218,55,59,74,28,702983.5,4699
218,60,64,79,32,579011.5,5671
218,65,69,78,37,465451,6927
218,70,74,69,30,333386,8109
218,75,79,61,32,234188,8618
218,80,84,51,32,144208,9563
218,85,999,55,39,107914.5,16898
222,0,4,0,0,529350,1388
222,5,9,0,0,563013.5,185
222,10,14,0,0,566741.5,208
222,15,19,0,1,632623.5,717
222,20,24,1,0,666442.5,1183
222,25,29,3,0,567515,1207
222,30,34,5,2,435191,1158
222,35,39,12,2,385270,1384
222,40,44,17,5,367243.5,1718
222,45,49,19,4,329105.5,1937
222,50,54,18,7,290607.5,2357
222,55,59,13,4,241523,2650
222,60,64,9,5,201643,3059
222,65,69,9,5,166922.5,3513
222,70,74,10,7,129932.5,4168
222,75,79,8,4,96874,5464
222,80,84,8,5,61286,5669
222,85,999,10,7,48932.5,9032
226,0,4,0,0,224826.5,3961
226,5,9,0,0,205418.5,338
226,10,14,0,0,173475.5,211
226,15,19,0,0,123560,232
226,20,24,1,1,128038.5,340
226,25,29,0,0,138730.5,439
226,30,34,2,2,135769.5,528
226,35,39,2,1,104354,522
226,40,44,1,1,81025,531
226,45,49,1,1,65613.5,571
226,50,54,1,1,52189.5,634
226,55,59,2,2,42945.5,716
226,60,64,2,1,28030.5,697
226,65,69,0,0,22059,825
226,70,74,1,1,12002.5,710
226,75,79,0,0,8168.5,751
226,80,84,0,0,4102,583
226,85,999,0,0,2721.5,676
231,0,4,0,0,16943408,187561
231,5,9,0,0,15190256,35646
231,10,14,14,9,14297087.5,21070
231,15,19,0,0,12897729.5,27658
231,20,24,116,87,11232764,33636
231,25,29,141,112,9498991.5,30938
231,30,34,165,127,7711882,27317
231,35,39,195,153,5986467,23914
231,40,44,208,175,4915943,24742
231,45,49,285,197,4012576,24929
231,50,54,298,210,3326793.5,29557
231,55,59,280,212,2631890.5,31301
231,60,64,290,213,1932635,35300
231,65,69,290,193,1453981,41987
231,70,74,202,151,1040336,48503
231,75,79,130,103,617752.5,46455
231,80,84,67,54,298390.5,36381
231,85,999,38,30,131710,28221
232,0,4,0,0,482415,4099
232,5,9,0,0,484036.5,999
232,10,14,1,0,469170.5,615
232,15,19,3,0,404900,803
232,20,24,2,2,338930.5,944
232,25,29,3,1,247319,752
232,30,34,4,2,203871,676
232,35,39,5,3,175741,654
232,40,44,4,2,152287.5,717
232,45,49,6,4,132287,767
232,50,54,7,7,110874.5,934
232,55,59,7,5,89294.5,1006
232,60,64,8,6,68820.5,1200
232,65,69,8,6,51200.5,1426
232,70,74,8,6,42376,1922
232,75,79,6,6,26640.5,1958
232,80,84,4,4,13201.5,1582
232,85,999,2,2,5452,1115
233,0,4,0,0,70991,31
233,5,9,0,0,73492,5
233,10,14,0,0,73610,5
233,15,19,0,0,62079,14
233,20,24,0,0,63875,26
233,25,29,0,0,84910.5,49
233,30,34,0,0,100435,91
233,35,39,1,0,94019.5,132
233,40,44,1,0,90879.5,189
233,45,49,6,2,91537.5,285
233,50,54,14,3,83465,401
233,55,59,25,8,88219,706
233,60,64,43,15,85415.5,1063
233,65,69,58,23,77403,1481
233,70,74,66,30,60401,1660
233,75,79,52,29,50156,2080
233,80,84,54,37,41529,2634
233,85,999,49,39,34621,4620
242,0,4,0,0,92293.5,500
242,5,9,0,0,91100.5,38
242,10,14,0,0,87005.5,36
242,15,19,0,0,78015.5,47
242,20,24,0,0,75633.5,70
242,25,29,0,0,76016.5,87
242,30,34,0,0,72556.5,112
242,35,39,1,1,69875,167
242,40,44,2,0,58299.5,235
242,45,49,2,2,47772,339
242,50,54,6,3,45723,553
242,55,59,3,1,41817,725
242,60,64,9,5,33283.5,965
242,65,69,7,5,21197,878
242,70,74,6,6,13972.5,872
242,75,79,1,1,8161.5,758
242,80,84,2,2,4018.5,557
242,85,999,3,3,1723.5,396
246,0,4,0,0,261828,117
246,5,9,0,0,307658.5,14
246,10,14,0,0,307181,35
246,15,19,0,0,296415,109
246,20,24,1,0,317153,204
246,25,29,1,0,355262,221
246,30,34,6,0,350562.5,239
246,35,39,7,0,358274.5,333
246,40,44,15,3,344441.5,428
246,45,49,29,5,314977.5,549
246,50,54,55,12,360147,1034
246,55,59,103,26,368513.5,1677
246,60,64,149,43,361083,2576
246,65,69,206,68,359595,4209
246,70,74,263,98,340211,6119
246,75,79,231,96,210723.5,6344
246,80,84,169,88,158248,8367
246,85,999,163,96,149262,21422
250,0,4,0,0,3541430.5,3066
250,5,9,0,0,3896919,266
250,10,14,0,0,3961495,328
250,15,19,3,0,3912698,881
250,20,24,5,1,3584404.5,1406
250,25,29,26,3,3575456.5,1622
250,30,34,70,11,3876174.5,2205
250,35,39,101,19,4083457,3459
250,40,44,257,41,3982859.5,5166
250,45,49,492,86,4381546.5,9255
250,50,54,887,164,4224246.5,14290
250,55,59,1353,265,4135515.5,21847
250,60,64,1872,370,3928052,30927
250,65,69,2391,551,3805941,41314
250,70,74,2954,862,3301682,50331
250,75,79,2364,881,2148309,52359
250,80,84,1696,884,1835812.5,80327
250,85,999,2142,1486,2223759,283656
254,0,4,0,0,34591,73
254,5,9,0,0,29115,5
254,10,14,0,0,28950,5
254,15,19,0,0,27604,12
254,20,24,0,0,23597,14
254,25,29,0,0,18634,10
254,30,34,0,0,18318.5,12
254,35,39,0,0,18327,17
254,40,44,0,0,17721.5,28
254,45,49,1,0,16858,43
254,50,54,1,0,14251,62
254,55,59,3,2,11653.5,82
254,60,64,1,0,9202.5,107
254,65,69,2,0,6691.5,128
254,70,74,1,0,4177.5,135
254,75,79,1,2,2349.5,125
254,80,84,1,2,1269,115
254,85,999,0,0,762,138
258,0,4,0,0,20882.5,27
258,5,9,0,0,23084,3
258,10,14,0,0,23471,0
258,15,19,0,0,23301.5,5
258,20,24,0,0,21165.5,5
258,25,29,0,0,23280,5
258,30,34,0,0,24461,7
258,35,39,0,0,23132,10
258,40,44,0,0,19453.5,12
258,45,49,0,0,20145.5,21
258,50,54,2,0,19804,37
258,55,59,2,0,17522,57
258,60,64,2,0,13561,73
258,65,69,3,1,9581,95
258,70,74,3,3,7232.5,129
258,75,79,4,4,5092.5,160
258,80,84,2,2,2890.5,164
258,85,999,2,0,1657.5,208
262,0,4,0,0,115251.5,1412
262,5,9,0,0,111843.5,372
262,10,14,0,0,113034.5,226
262,15,19,0,0,112447,304
262,20,24,1,0,99185.5,367
262,25,29,2,2,91537,370
262,30,34,2,2,81181.5,359
262,35,39,2,2,73619.5,369
262,40,44,2,2,67096.5,414
262,45,49,2,0,56815,424
262,50,54,3,0,44819,463
262,55,59,3,3,34259,472
262,60,64,3,3,25596,532
262,65,69,3,3,19073.5,620
262,70,74,2,2,14196,731
262,75,79,2,2,8263.5,679
262,80,84,0,0,4002.5,526
262,85,999,0,0,1773,400
266,0,4,0,0,304611.5,2650
266,5,9,0,0,280760.5,251
266,10,14,0,0,235422.5,171
266,15,19,0,0,204735.5,260
266,20,24,1,0,191073,364
266,25,29,0,0,192115,458
266,30,34,2,2,181537.5,553
266,35,39,2,2,157118.5,644
266,40,44,2,2,126636.5,706
266,45,49,2,0,99331.5,766
266,50,54,2,0,77017.5,846
266,55,59,4,2,59696.5,925
266,60,64,5,4,45273,1043
266,65,69,1,1,33979.5,1156
266,70,74,2,2,23743,1207
266,75,79,2,0,15260,1165
266,80,84,1,0,8873,1033
266,85,999,0,0,5601,1167
268,0,4,0,0,278785,493
268,5,9,0,0,271174,21
268,10,14,0,0,231072,31
268,15,19,0,0,208529,70
268,20,24,0,0,224407.5,148
268,25,29,1,0,270483,270
268,30,34,1,1,283119.5,392
268,35,39,0,1,259470,530
268,40,44,5,3,244175,739
268,45,49,15,6,236165.5,1100
268,50,54,29,13,234591.5,1601
268,55,59,53,26,259664.5,2917
268,60,64,82,39,226431,4059
268,65,69,104,45,186147.5,4963
268,70,74,101,54,124958.5,5033
268,75,79,70,49,98854,6906
268,80,84,57,45,85318,9526
268,85,999,39,36,47465,9792
270,0,4,0,0,406669,4379
270,5,9,0,0,377288.5,1240
270,10,14,0,0,327705.5,635
270,15,19,0,0,271882.5,721
270,20,24,0,0,225232,812
270,25,29,2,2,188054.5,744
270,30,34,2,2,156489.5,679
270,35,39,2,2,130752,643
270,40,44,2,2,109327,659
270,45,49,1,1,90587,659
270,50,54,2,1,72700,734
270,55,59,2,2,54167,733
270,60,64,2,2,36105,741
270,65,69,1,1,22975.5,738
270,70,74,3,2,17687,921
270,75,79,3,3,11831.5,973
270,80,84,1,1,6168.5,813
270,85,999,0,0,3261.5,757
275,0,4,0,0,712821,2477
275,5,9,0,0,659778,198
275,10,14,0,0,579603,142
275,15,19,0,0,514446.5,241
275,20,24,1,0,468161,315
275,25,29,5,0,429536.5,309
275,30,34,5,3,345855.5,287
275,35,39,9,4,272968,298
275,40,44,12,6,218673,361
275,45,49,17,9,178739.5,497
275,50,54,21,12,150363,688
275,55,59,25,13,122106,938
275,60,64,24,13,91449.5,1140
275,65,69,20,11,66368.5,1397
275,70,74,20,12,45677.5,1654
275,75,79,15,11,29501,1801
275,80,84,9,7,16147.5,1679
275,85,999,5,5,7579.5,1453
276,0,4,0,0,3950928.5,2928
276,5,9,0,0,3700201,296
276,10,14,0,0,3689436.5,305
276,15,19,2,0,3982624.5,870
276,20,24,13,0,4605210,1340
276,25,29,23,0,5118908,1733
276,30,34,22,10,5437092.5,2615
276,35,39,62,19,5268553,3893
276,40,44,221,52,4872245.5,5421
276,45,49,457,116,5408283.5,10094
276,50,54,1088,293,6790915.5,21397
276,55,59,2018,573,6683677,35630
276,60,64,2624,769,5571733,48949
276,65,69,2917,953,4832702,65484
276,70,74,3265,1188,3636860.5,73916
276,75,79,2876,1270,3987214.5,129193
276,80,84,3390,1845,3205025,181560
276,85,999,2957,1765,2406530.5,307778
288,0,4,0,0,4303456,41696
288,5,9,0,0,4049051,11925
288,10,14,0,0,3590283.5,6395
288,15,19,0,0,3185604.5,7916
288,20,24,7,10,2716834,9264
288,25,29,25,7,2544914,9491
288,30,34,34,13,2377242,9704
288,35,39,38,18,2145578.5,9903
288,40,44,43,27,1706908.5,9776
288,45,49,48,33,1265084.5,8796
288,50,54,62,37,1008968.5,9806
288,55,59,66,40,890452,11535
288,60,64,53,37,687573,13530
288,65,69,37,34,449582.5,13906
288,70,74,32,30,275181,13712
288,75,79,22,21,176582,14176
288,80,84,11,11,100061.5,12865
288,85,999,5,5,48933,10841
300,0,4,0,0,449823.5,344
300,5,9,0,0,515359.5,28
300,10,14,0,0,543847.5,27
300,15,19,0,0,553401,64
300,20,24,0,0,554407.5,124
300,25,29,0,0,540364,155
300,30,34,1,0,598406,244
300,35,39,4,1,751305.5,465
300,40,44,8,2,788133,794
300,45,49,25,5,794376,1369
300,50,54,50,12,785713,2447
300,55,59,77,19,711298,3635
300,60,64,109,28,673942,5452
300,65,69,146,42,600893.5,8141
300,70,74,182,63,565364,12300
300,75,79,188,75,435185,15670
300,80,84,156,87,383797.5,23909
300,85,999,154,122,328407.5,45758
312,0,4,0,0,23044,22
312,5,9,0,0,25019,0
312,10,14,0,0,27260,1
312,15,19,0,0,29575.5,6
312,20,24,0,0,28114,10
312,25,29,0,0,21073,13
312,30,34,0,0,15041.5,11
312,35,39,0,0,16570,18
312,40,44,2,0,21592.5,31
312,45,49,3,1,28345,66
312,50,54,5,1,30697.5,105
312,55,59,8,1,29979,160
312,60,64,9,2,25383,210
312,65,69,9,3,22177,256
312,70,74,8,2,18156,323
312,75,79,8,5,13175,356
312,80,84,4,4,9420,428
312,85,999,3,3,10863,1123
316,0,4,0,0,14910,38
316,5,9,0,0,15971,5
316,10,14,0,0,14183,5
316,15,19,0,0,13662.5,8
316,20,24,0,0,13096,10
316,25,29,0,0,11298.5,10
316,30,34,0,0,9666,10
316,35,39,0,0,8819.5,15
316,40,44,0,0,9278.5,27
316,45,49,1,0,10660.5,45
316,50,54,2,2,10926,74
316,55,59,2,0,10011,94
316,60,64,2,2,8094,106
316,65,69,2,2,6611,132
316,70,74,2,0,5032,136
316,75,79,2,0,2771,96
316,80,84,1,1,1974,101
316,85,999,0,0,1659.5,159
320,0,4,0,0,1987734,9682
320,5,9,0,0,1940148.5,790
320,10,14,0,0,1893673.5,737
320,15,19,0,0,1881801.5,2118
320,20,24,0,0,1743118,2851
320,25,29,1,0,1538281.5,2725
320,30,34,2,1,1300098.5,2766
320,35,39,4,2,1089605.5,2974
320,40,44,5,1,869866.5,3244
320,45,49,8,7,677336,3409
320,50,54,7,4,545993,3926
320,55,59,6,4,447730.5,4965
320,60,64,8,4,377329.5,5728
320,65,69,10,6,293020,6174
320,70,74,9,6,207390,6926
320,75,79,4,4,140849.5,7090
320,80,84,6,3,89921.5,6736
320,85,999,10,7,82440,10974
324,0,4,0,0,2048260.5,44338
324,5,9,0,0,1811254,6961
324,10,14,3,2,1598604.5,3536
324,15,19,1,1,1410393.5,4124
324,20,24,1,1,1263145.5,4958
324,25,29,6,5,1064757,4587
324,30,34,5,4,827468.5,3924
324,35,39,5,4,623296,3343
324,40,44,5,4,489152,3195
324,45,49,5,3,416753.5,3256
324,50,54,5,3,358793,3847
324,55,59,7,5,296508,4244
324,60,64,10,7,230869.5,4978
324,65,69,12,9,172200,5760
324,70,74,11,8,120781,6500
324,75,79,7,5,81534,6924
324,80,84,4,4,43000.5,5813
324,85,999,2,2,20767.5,4806
328,0,4,0,0,78756.5,489
328,5,9,0,0,76617,22
328,10,14,0,0,74506.5,26
328,15,19,0,0,76109,63
328,20,24,0,0,78500.5,123
328,25,29,0,0,69769,157
328,30,34,0,0,53355.5,150
328,35,39,0,0,48221.5,174
328,40,44,0,0,48314.5,249
328,45,49,0,0,44962.5,319
328,50,54,0,0,40802.5,457
328,55,59,4,2,35049.5,553
328,60,64,0,0,27077.5,639
328,65,69,4,2,18782.5,644
328,70,74,0,0,12575.5,585
328,75,79,2,2,7431,476
328,80,84,1,1,4591.5,401
328,85,999,1,1,3330.5,514
332,0,4,0,0,1271383.5,16910
332,5,9,0,0,1226158.5,1719
332,10,14,0,0,1177863,1316
332,15,19,1,1,1136337.5,2026
332,20,24,3,0,1065741,2697
332,25,29,2,1,994569.5,2749
332,30,34,4,1,891826.5,2815
332,35,39,6,3,752160.5,2935
332,40,44,6,3,610634,3135
332,45,49,15,13,493955,3521
332,50,54,15,2,421173,4340
332,55,59,20,3,351473.5,5308
332,60,64,22,4,279966,6418
332,65,69,21,15,204560.5,7221
332,70,74,37,25,136717,7738
332,75,79,5,2,86581.5,7817
332,80,84,4,1,42411.5,6099
332,85,999,8,0,16926,4130
340,0,4,0,0,1046437.5,3655
340,5,9,0,0,1038151,370
340,10,14,0,0,1063552.5,359
340,15,19,2,0,1073851.5,841
340,20,24,2,1,1004434,1049
340,25,29,2,0,899713.5,985
340,30,34,4,9,795967,1042
340,35,39,5,10,710610.5,1271
340,40,44,10,8,595671.5,1573
340,45,49,13,9,462877,1920
340,50,54,17,6,354887,2319
340,55,59,29,7,284551,2929
340,60,64,20,1,229096,3743
340,65,69,19,13,173438,4514
340,70,74,23,4,109583.5,4575
340,75,79,8,6,62790,4292
340,80,84,10,4,34555.5,3817
340,85,999,10,4,18662,3738
348,0,4,0,0,468479,405
348,5,9,0,0,457686.5,57
348,10,14,0,0,495471.5,62
348,15,19,0,0,487356.5,123
348,20,24,1,0,551485,214
348,25,29,4,0,630120.5,303
348,30,34,8,1,615839.5,407
348,35,39,11,4,666940,701
348,40,44,66,18,847241.5,1449
348,45,49,168,53,734783.5,2342
348,50,54,269,88,650427.5,3960
348,55,59,354,121,576332,6366
348,60,64,478,187,673131,11440
348,65,69,671,292,630500,14757
348,70,74,577,292,478840,15110
348,75,79,420,258,370850,18177
348,80,84,269,205,237513.5,19664
348,85,999,191,192,198798,33750
352,0,4,0,0,21292.5,7
352,5,9,0,0,23427,0
352,10,14,0,0,23303.5,0
352,15,19,0,0,22093.5,5
352,20,24,0,0,25834.5,7
352,25,29,0,0,30057.5,11
352,30,34,0,0,26675.5,13
352,35,39,1,0,25904,16
352,40,44,2,0,23582,25
352,45,49,3,0,22817.5,34
352,50,54,3,0,22096,52
352,55,59,8,0,21918.5,91
352,60,64,5,0,20153.5,124
352,65,69,7,2,16769,169
352,70,74,8,1,13329.5,229
352,75,79,6,2,8989.5,281
352,80,84,7,2,6104,370
352,85,999,5,2,6427,976
356,0,4,0,0,117955887,817738
356,5,9,0,0,123575156,76907
356,10,14,16,7,126294217.5,64120
356,15,19,99,54,129072036,109048
356,20,24,353,190,124405010,135828
356,25,29,682,375,118479534,163113
356,30,34,954,526,111555337,196617
356,35,39,1088,599,100449967.5,251837
356,40,44,1527,688,88522039,307307
356,45,49,2202,1203,78629946.5,380905
356,50,54,2973,1793,68264916,544036
356,55,59,3928,2400,58377193.5,740620
356,60,64,4638,2705,48015453.5,859554
356,65,69,4636,2530,36909651.5,1008283
356,70,74,3483,1952,23424236.5,986800
356,75,79,2184,1325,14885457,949607
356,80,84,1270,832,8763162.5,817255
356,85,999,784,559,5532849.5,871340
360,0,4,0,0,22877435,109467
360,5,9,0,0,23957385.5,12465
360,10,14,0,0,23155542.5,11009
360,15,19,26,3,21985337,23120
360,20,24,41,6,21839595.5,30414
360,25,29,204,63,20903888,30651
360,30,34,185,68,20678029.5,35945
360,35,39,377,151,20871176,48728
360,40,44,762,292,19395866,65081
360,45,49,1238,519,17677644,90898
360,50,54,1830,797,15641492.5,123755
360,55,59,2340,1022,12965276,158395
360,60,64,2551,1201,9858405.5,187228
360,65,69,2315,1248,6862405,204604
360,70,74,1701,1113,4853713.5,231470
360,75,79,1243,951,3339531,257002
360,80,84,841,726,1836502,224122
360,85,999,539,509,883653.5,187984
364,0,4,0,0,7558529,18425
364,5,9,0,0,7131945.5,2975
364,10,14,0,5,6176860.5,2604
364,15,19,7,3,5561128,5153
364,20,24,8,1,5852487,6303
364,25,29,36,6,7779631.5,8295
364,30,34,89,39,8994709.5,10313
364,35,39,191,69,8301521.5,11144
364,40,44,281,54,6388138.5,11407
364,45,49,337,85,5333827.5,14267
364,50,54,426,134,4500486,16948
364,55,59,507,181,3857019.5,25257
364,60,64,554,230,3237128.5,33051
364,65,69,531,241,2483780.5,46518
364,70,74,389,215,1556186.5,49898
364,75,79,252,186,960258.5,50945
364,80,84,158,159,571638.5,51297
364,85,999,114,158,318925.5,56686
368,0,4,0,0,5697345,30883
368,5,9,0,0,5646595,2934
368,10,14,0,0,4808317.5,2022
368,15,19,0,0,4331158.5,3431
368,20,24,20,8,3894726.5,4561
368,25,29,26,3,3407349.5,4289
368,30,34,31,16,2820202,4035
368,35,39,45,29,2436015,4460
368,40,44,64,39,2132299,5614
368,45,49,83,50,1836056,7613
368,50,54,102,60,1456817,9421
368,55,59,99,57,1015192.5,10308
368,60,64,85,50,683098.5,11310
368,65,69,95,57,602198.5,16039
368,70,74,76,52,384570,17202
368,75,79,50,39,238022,17708
368,80,84,34,31,118989.5,14810
368,85,999,20,20,54568.5,12222
372,0,4,0,0,312043,185
372,5,9,0,0,348102.5,21
372,10,14,0,0,341491.5,22
372,15,19,0,0,318469.5,75
372,20,24,0,0,297260,101
372,25,29,2,0,287254,122
372,30,34,2,0,325888.5,164
372,35,39,7,3,391142.5,279
372,40,44,22,10,382301,398
372,45,49,41,16,351190,537
372,50,54,70,28,308166,771
372,55,59,105,42,283465.5,1101
372,60,64,140,62,251916.5,1596
372,65,69,161,88,216267,2135
372,70,74,162,122,191444,3373
372,75,79,166,137,126116,4014
372,80,84,122,122,87121,5080
372,85,999,148,144,76380.5,11489
376,0,4,0,0,891708,727
376,5,9,0,0,815193.5,52
376,10,14,0,0,724999,44
376,15,19,1,0,673593.5,102
376,20,24,2,0,618182,135
376,25,29,1,0,584915,151
376,30,34,9,1,580511,193
376,35,39,25,3,564559,283
376,40,44,44,4,540725.5,431
376,45,49,68,8,485534.5,678
376,50,54,85,11,400002.5,973
376,55,59,95,15,374302.5,1617
376,60,64,108,20,348879,2461
376,65,69,111,28,328707.5,3647
376,70,74,92,37,262112,4568
376,75,79,66,40,154275,4733
376,80,84,48,41,129849.5,6945
376,85,999,70,73,129870.5,17432
380,0,4,0,0,2301651,1231
380,5,9,0,0,2659666,152
380,10,14,0,0,2838509,205
380,15,19,2,0,2872390,551
380,20,24,6,0,2959102.5,818
380,25,29,13,1,3152083.5,992
380,30,34,28,7,3301454.5,1227
380,35,39,80,16,3613453,1917
380,40,44,203,38,4279742.5,3743
380,45,49,450,85,4767492.5,6678
380,50,54,768,155,4888810.5,11103
380,55,59,1099,234,4462406.5,16497
380,60,64,1357,292,3856191.5,22910
380,65,69,1740,424,3469833.5,32720
380,70,74,2377,705,3269888.5,50454
380,75,79,2309,867,2678407,72830
380,80,84,2130,1080,2197124,109521
380,85,999,2137,1408,2159726,282247
384,0,4,0,0,4070611.5,71714
384,5,9,0,0,3699864.5,6128
384,10,14,0,0,3325745.5,4373
384,15,19,0,0,2919903,6440
384,20,24,2,1,2427067.5,8258
384,25,29,9,7,2011010,8958
384,30,34,19,14,1651721.5,9398
384,35,39,18,13,1530423,11314
384,40,44,21,15,1295992.5,12138
384,45,49,25,20,983510.5,11874
384,50,54,30,23,722082,11601
384,55,59,40,27,509935,10871
384,60,64,40,26,371887.5,11337
384,65,69,29,20,263109,11266
384,70,74,21,14,166579.5,9893
384,75,79,15,11,104087,8532
384,80,84,10,8,58556,6903
384,85,999,4,4,35465.5,7301
388,0,4,0,0,179325,487
388,5,9,0,0,199639,50
388,10,14,0,0,222455,55
388,15,19,1,0,232003.5,148
388,20,24,2,1,266106.5,262
388,25,29,3,0,264894,310
388,30,34,2,4,250256,379
388,35,39,3,2,222441,478
388,40,44,5,2,186887.5,610
388,45,49,9,3,176309,912
388,50,54,17,6,166754.5,1344
388,55,59,23,11,143381,1769
388,60,64,26,15,110751,2083
388,65,69,24,17,73533.5,2146
388,70,74,23,14,53528,2525
388,75,79,17,13,36409,2744
388,80,84,12,10,17791,2198
388,85,999,10,11,11308.5,2581
392,0,4,0,0,4605260,2226
392,5,9,0,0,5161437.5,387
392,10,14,0,0,5418936,441
392,15,19,0,0,5804135,1193
392,20,24,10,1,6053463.5,2076
392,25,29,136,11,6103250.5,2114
392,30,34,0,15,6675543.5,3019
392,35,39,137,74,7338696,4442
392,40,44,435,75,8751308.5,7910
392,45,49,1163,218,9585456,14001
392,50,54,2322,467,8382912.5,19598
392,55,59,3553,804,7665850,27708
392,60,64,5109,1225,7413859,41970
392,65,69,6815,1786,8669994.5,78498
392,70,74,8195,2563,8804687.5,122941
392,75,79,7648,2910,7302900.5,169528
392,80,84,5835,2823,5530271.5,233415
392,85,999,7085,4364,6523714.5,787762
398,0,4,0,0,1972801.5,4095
398,5,9,0,0,1863263.5,363
398,10,14,0,0,1582069,404
398,15,19,0,0,1188050.5,633
398,20,24,2,2,1190725.5,1184
398,25,29,5,2,1458656,1898
398,30,34,29,10,1587135.5,2837
398,35,39,11,13,1329463.5,3480
398,40,44,25,19,1193584.5,4729
398,45,49,65,38,1096063.5,6381
398,50,54,115,62,999058.5,8461
398,55,59,215,110,1016827,12986
398,60,64,301,161,836273,16534
398,65,69,317,160,616586,18285
398,70,74,224,111,352424.5,16448
398,75,79,122,62,228227,18312
398,80,84,98,52,173054.5,21206
398,85,999,48,32,69994.5,15164
400,0,4,0,0,1191897.5,3691
400,5,9,0,0,1231324,317
400,10,14,0,0,1160759,251
400,15,19,0,0,1019346.5,415
400,20,24,2,0,1001498.5,577
400,25,29,3,3,945921,581
400,30,34,10,4,832764.5,596
400,35,39,21,9,727003.5,698
400,40,44,31,14,632914,933
400,45,49,41,19,558276,1418
400,50,54,49,24,457233.5,1930
400,55,59,48,24,335223.5,2394
400,60,64,40,20,230917,2693
400,65,69,31,16,152049,3020
400,70,74,24,14,100609.5,3422
400,75,79,19,13,66084,3822
400,80,84,13,10,37362.5,3682
400,85,999,8,8,17500,3198
404,0,4,0,0,6846836.5,61628
404,5,9,0,0,6735768.5,6456
404,10,14,0,0,6560876,5574
404,15,19,3,2,5641041,9288
404,20,24,10,6,4738882,13239
404,25,29,15,23,4195587.5,17104
404,30,34,55,16,3785120,21254
404,35,39,32,9,3111193.5,23766
404,40,44,68,40,2474432,24375
404,45,49,105,65,1976240,25076
404,50,54,130,88,1543110.5,25346
404,55,59,156,106,1141254.5,24149
404,60,64,161,104,795965.5,23153
404,65,69,124,86,522037.5,20288
404,70,74,72,65,379615,18966
404,75,79,49,50,231184.5,15109
404,80,84,36,36,145705.5,13588
404,85,999,28,28,126600,23370
408,0,4,0,0,1689212,5989
408,5,9,0,0,1572787.5,1420
408,10,14,0,0,1659482,1137
408,15,19,1,1,1793928,2237
408,20,24,4,2,1941914.5,3463
408,25,29,27,11,1980222,3799
408,30,34,8,3,1837214.5,3839
408,35,39,30,14,1714863.5,4056
408,40,44,79,30,1659313,5205
408,45,49,193,88,2129480,8711
408,50,54,412,201,2046839,12828
408,55,59,521,252,1580990,13278
408,60,64,671,338,1349748,17754
408,65,69,567,302,806422.5,17359
408,70,74,469,266,832283,28957
408,75,79,466,302,633461,36183
408,80,84,256,198,362817.5,33995
408,85,999,110,109,164462.5,28473
410,0,4,0,0,1911448.5,1022
410,5,9,0,0,2281802,197
410,10,14,0,0,2258146.5,138
410,15,19,1,0,2706475,286
410,20,24,18,1,3438146.5,470
410,25,29,26,5,3560075,601
410,30,34,91,9,3304481.5,759
410,35,39,216,26,4019207.5,1596
410,40,44,410,53,3877167.5,2633
410,45,49,690,113,4455576,5171
410,50,54,1041,202,4270049,8502
410,55,59,1385,307,4297638,14048
410,60,64,1683,418,3619011,20474
410,65,69,1633,461,2464443.5,27602
410,70,74,1400,491,1894918,34082
410,75,79,1210,661,1594648.5,48408
410,80,84,945,788,1052071,54245
410,85,999,789,939,798524.5,88283
414,0,4,0,0,295948,503
414,5,9,0,0,340137,32
414,10,14,0,0,289198.5,27
414,15,19,0,0,243655,50
414,20,24,0,0,227576,55
414,25,29,1,0,213244.5,47
414,30,34,3,0,387443.5,103
414,35,39,3,1,542046.5,219
414,40,44,7,4,549908,383
414,45,49,14,6,488854,618
414,50,54,19,9,334982,811
414,55,59,24,11,226641.5,997
414,60,64,24,11,144840,1155
414,65,69,19,8,81700.5,1151
414,70,74,9,5,36032,882
414,75,79,5,3,22793.5,998
414,80,84,3,2,11560.5,936
414,85,999,1,1,4538.5,768
417,0,4,0,0,813189,3061
417,5,9,0,0,753242.5,117
417,10,14,0,0,590223,136
417,15,19,0,0,508539,213
417,20,24,0,1,546570,439
